.id,simd,n_pop,mean_age,n_cvd,p_cvd
366,2,1800,59.2283333333333,708,39.3333333333333
366,3,1918,59.6011470281543,756,39.4160583941606
366,4,1636,59.6668704156479,664,40.5867970660147
366,5,1740,60.0212643678161,700,40.2298850574713
367,1,1508,59.2294429708223,616,40.8488063660478
367,2,1830,59.7071038251366,740,40.4371584699454
367,3,1855,59.277628032345,722,38.921832884097
367,4,1645,59.1714285714286,649,39.4528875379939
367,5,1753,59.1825442099259,670,38.220193953223
368,1,1516,59.4208443271768,609,40.1715039577836
368,2,1820,59.7054945054945,711,39.0659340659341
368,3,1829,59.4100601421542,761,41.6074357572444
368,4,1643,59.6427267194157,660,40.1704199634814
368,5,1783,59.6287156477846,657,36.8480089736399
369,1,1528,59.5942408376963,562,36.7801047120419
369,2,1798,59.3743047830923,704,39.154616240267
369,3,1792,59.4559151785714,723,40.3459821428571
369,4,1593,59.3571876961708,618,38.7947269303202
369,5,1880,59.3595744680851,728,38.7234042553192
370,1,1525,60.055737704918,605,39.672131147541
370,2,1752,59.5068493150685,675,38.527397260274
370,3,1880,59.5521276595745,735,39.0957446808511
370,4,1704,59.6819248826291,696,40.8450704225352
370,5,1730,59.5173410404624,706,40.8092485549133
371,1,1555,59.9389067524116,605,38.9067524115756
371,2,1794,59.448717948718,709,39.520624303233
371,3,1880,59.6829787234043,711,37.8191489361702
371,4,1589,59.685336689742,617,38.8294524858402
371,5,1773,59.6029328821207,662,37.3378454596729
372,1,1583,59.1730890713835,630,39.7978521794062
372,2,1889,59.6119640021175,744,39.3859184753838
372,3,1786,59.6427771556551,713,39.9216125419933
372,4,1615,59.3170278637771,656,40.6191950464396
372,5,1718,59.9249126891735,659,38.3585564610012
373,1,1577,59.8034242232086,601,38.1103360811668
373,2,1867,60.0396357793251,726,38.8859132297804
373,3,1855,59.8075471698113,725,39.0835579514825
373,4,1604,59.4470074812968,602,37.5311720698254
373,5,1688,59.5527251184834,669,39.632701421801
374,1,1561,59.3279948750801,582,37.2837924407431
374,2,1872,59.5876068376068,712,38.034188034188
374,3,1754,59.5838084378563,669,38.1413911060433
374,4,1609,59.5842137973897,640,39.7762585456806
374,5,1795,59.7437325905293,732,40.7799442896936
375,1,1526,59.3826998689384,618,40.4980340760157
375,2,1869,59.5527019796683,737,39.4328517924024
375,3,1825,59.386301369863,740,40.5479452054795
375,4,1596,59.8189223057644,622,38.9724310776942
375,5,1775,59.9481690140845,661,37.2394366197183
376,1,1489,59.3619879113499,560,37.6091336467428
376,2,1838,59.3242655059848,770,41.8933623503809
376,3,1827,59.4384236453202,751,41.1056376573618
376,4,1645,59.6425531914894,649,39.4528875379939
376,5,1792,59.6489955357143,699,39.0066964285714
377,1,1508,59.1279840848806,582,38.5941644562334
377,2,1801,59.3636868406441,753,41.8101054969462
377,3,1855,59.5040431266846,719,38.7601078167116
377,4,1592,59.8787688442211,628,39.4472361809045
377,5,1835,59.4114441416894,712,38.8010899182561
378,1,1515,59.2706270627063,606,40
378,2,1859,60.1764389456697,703,37.8160301237224
378,3,1853,60.0226659471128,660,35.6179168915273
378,4,1614,59.6573729863693,629,38.9714993804213
378,5,1750,59.6571428571429,642,36.6857142857143
379,1,1488,59.6814516129032,591,39.7177419354839
379,2,1827,59.7071702244116,743,40.6677613574165
379,3,1842,60.0494028230185,733,39.7937024972856
379,4,1645,59.9082066869301,657,39.9392097264438
379,5,1789,59.6433761878144,701,39.1839016210173
380,1,1530,59.5712418300654,623,40.718954248366
380,2,1847,59.6193827828912,728,39.4152680021657
380,3,1797,59.6800222593211,691,38.4529771841959
380,4,1625,59.728,618,38.0307692307692
380,5,1792,59.5558035714286,678,37.8348214285714
381,1,1550,59.261935483871,591,38.1290322580645
381,2,1816,59.5870044052863,737,40.5837004405286
381,3,1861,59.7114454594304,710,38.1515314347125
381,4,1667,59.5716856628674,648,38.872225554889
381,5,1697,59.3830288744844,663,39.0689451974072
382,1,1556,59.4068123393316,615,39.5244215938303
382,2,1834,59.8107960741549,715,38.9858233369684
382,3,1839,59.9091897770528,678,36.8678629690049
382,4,1626,59.5172201722017,630,38.7453874538745
382,5,1736,59.5921658986175,676,38.9400921658986
383,1,1599,59.349593495935,631,39.4621638524078
383,2,1817,59.293891029169,704,38.7451843698404
383,3,1858,59.4574811625404,750,40.3659849300323
383,4,1658,59.8281061519904,676,40.7720144752714
383,5,1659,59.4996986136227,659,39.7227245328511
384,1,1547,59.7588881706529,582,37.6212023270847
384,2,1881,59.5922381711856,732,38.9154704944179
384,3,1825,59.6257534246575,707,38.7397260273973
384,4,1580,59.5784810126582,638,40.379746835443
384,5,1758,59.6194539249147,693,39.419795221843
385,1,1524,59.6679790026247,584,38.3202099737533
385,2,1884,59.5642250530786,762,40.4458598726115
385,3,1927,59.4431759211209,758,39.3357550596783
385,4,1536,59.7649739583333,579,37.6953125
385,5,1720,59.971511627907,652,37.906976744186
386,1,1557,59.6120745022479,608,39.0494540783558
386,2,1845,59.4715447154472,714,38.6991869918699
386,3,1807,59.5334809075816,692,38.2955174322081
386,4,1658,60.0603136308806,642,38.7213510253317
386,5,1724,59.4901392111369,638,37.0069605568446
387,1,1506,59.4966799468792,589,39.1102257636122
387,2,1793,59.7897378694925,733,40.8812046848857
387,3,1901,59.4839558127302,762,40.0841662283009
387,4,1632,59.4901960784314,660,40.4411764705882
387,5,1759,59.5059693007391,647,36.7822626492325
388,1,1535,59.4631921824104,594,38.6970684039088
388,2,1831,59.393227744402,717,39.1589295466958
388,3,1812,59.5430463576159,703,38.7969094922737
388,4,1661,59.5851896447923,625,37.6279349789284
388,5,1752,60.1689497716895,689,39.3264840182648
389,1,1500,59.2846666666667,607,40.4666666666667
389,2,1883,59.5146043547531,746,39.6176314391928
389,3,1847,59.4455874390904,723,39.1445587439091
389,4,1659,59.2489451476793,644,38.8185654008439
389,5,1702,59.6110458284371,678,39.8354876615746
390,1,1523,59.3959290873277,607,39.8555482600131
390,2,1778,59.3723284589426,706,39.7075365579303
390,3,1872,60.0224358974359,732,39.1025641025641
390,4,1632,59.6783088235294,672,41.1764705882353
390,5,1786,59.2917133258679,696,38.969764837626
391,1,1547,59.2501616031028,626,40.4654169360052
391,2,1842,59.6840390879479,747,40.5537459283388
391,3,1851,59.6990815775257,763,41.2209616423555
391,4,1624,59.6200738916256,653,40.2093596059113
391,5,1727,59.7782281412855,701,40.5906195715113
392,1,1581,59.7362428842505,629,39.7849462365591
392,2,1813,59.803640375069,691,38.1136238279095
392,3,1823,59.5200219418541,754,41.3603949533736
392,4,1600,59.820625,631,39.4375
392,5,1774,59.3134160090192,682,38.4441939120631
393,1,1536,59.58984375,574,37.3697916666667
393,2,1839,59.4148994018488,713,38.7710712343665
393,3,1823,59.6396050466264,741,40.6472846955568
393,4,1661,59.8079470198676,654,39.3738711619506
393,5,1732,59.5612009237875,692,39.9538106235566
394,1,1557,59.7161207450225,645,41.4258188824663
394,2,1895,59.5050131926121,749,39.5250659630607
394,3,1873,59.6567004805126,731,39.0282968499733
394,4,1550,59.8754838709678,606,39.0967741935484
394,5,1716,59.6433566433567,679,39.5687645687646
395,1,1589,59.6966645689113,590,37.1302706104468
395,2,1839,59.778684067428,735,39.9673735725938
395,3,1837,59.2025040827436,741,40.3375068045727
395,4,1593,59.571249215317,622,39.0458254865035
395,5,1733,59.530294287363,679,39.1806116560877
396,1,1546,59.6326002587322,585,37.8395860284605
396,2,1805,59.6642659279778,727,40.2770083102493
396,3,1901,59.3755917937927,785,41.2940557601263
396,4,1594,59.8644918444166,639,40.0878293601004
396,5,1745,59.5810888252149,693,39.7134670487106
397,1,1540,59.9038961038961,581,37.7272727272727
397,2,1846,59.7356446370531,684,37.0530877573131
397,3,1895,59.6189973614776,719,37.9419525065963
397,4,1557,59.6146435452794,616,39.56326268465
397,5,1753,59.4951511694239,686,39.1329150028523
398,1,1600,59.9,600,37.5
398,2,1867,59.4734868773433,707,37.868237814676
398,3,1811,59.6543346217559,740,40.8614025400331
398,4,1584,59.6887626262626,627,39.5833333333333
398,5,1729,59.2099479467901,641,37.0734528629266
399,1,1499,59.9886591060707,596,39.7598398932622
399,2,1828,59.6384026258206,689,37.691466083151
399,3,1813,59.7479316050745,714,39.3822393822394
399,4,1686,59.7538552787663,670,39.7390272835113
399,5,1765,59.4271954674221,673,38.1303116147309
400,1,1618,59.601977750309,657,40.6056860321384
400,2,1869,59.9737827715356,730,39.0583199571964
400,3,1848,59.66829004329,741,40.0974025974026
400,4,1575,59.7168253968254,637,40.4444444444444
400,5,1681,59.7096966091612,642,38.1915526472338
401,1,1551,59.9787234042553,643,41.4571244358478
401,2,1838,59.5914036996736,712,38.7377584330794
401,3,1770,59.6926553672316,692,39.0960451977401
401,4,1649,59.406306852638,662,40.1455427531837
401,5,1783,59.5810431856422,685,38.418395961862
402,1,1551,59.7040618955513,617,39.7807865892972
402,2,1779,59.3839235525576,716,40.2473299606521
402,3,1863,59.8711755233494,715,38.3789586688137
402,4,1647,59.7425622343655,654,39.7085610200364
402,5,1751,59.5419760137065,696,39.7487150199886
403,1,1500,59.6506666666667,602,40.1333333333333
403,2,1828,59.8698030634573,735,40.2078774617068
403,3,1892,59.4328752642706,730,38.5835095137421
403,4,1590,59.8528301886793,609,38.3018867924528
403,5,1781,59.8613138686131,695,39.0230207748456
404,1,1518,59.5454545454546,583,38.4057971014493
404,2,1796,59.3324053452116,712,39.6436525612472
404,3,1836,59.3921568627451,740,40.3050108932462
404,4,1598,60.0894868585732,621,38.8610763454318
404,5,1843,59.631036353771,707,38.3613673358654
405,1,1480,59.4668918918919,597,40.3378378378378
405,2,1851,59.7504051863857,747,40.3565640194489
405,3,1889,59.6892535733192,714,37.7977766013764
405,4,1596,59.5144110275689,624,39.0977443609023
405,5,1775,59.6997183098592,687,38.7042253521127
406,1,1575,59.7619047619048,632,40.1269841269841
406,2,1844,59.6024945770065,752,40.7809110629067
406,3,1849,59.9367225527312,767,41.4818820984316
406,4,1572,59.9446564885496,595,37.8498727735369
406,5,1751,59.8292404340377,689,39.3489434608795
407,1,1525,59.2904918032787,606,39.7377049180328
407,2,1858,59.9004305705059,722,38.8589881593111
407,3,1900,59.5768421052632,743,39.1052631578947
407,4,1594,59.6311166875784,625,39.2095357590966
407,5,1714,60.1161026837806,663,38.681446907818
408,1,1549,59.7153001936733,625,40.3486120077469
408,2,1808,59.4612831858407,682,37.7212389380531
408,3,1878,59.5303514376997,739,39.3503727369542
408,4,1617,59.3673469387755,629,38.8991960420532
408,5,1739,59.7625071880391,692,39.7929844738355
409,1,1489,59.4828744123573,605,40.6312961719275
409,2,1894,59.7064413938754,741,39.1235480464625
409,3,1793,59.4857780256553,721,40.2119353039599
409,4,1576,59.497461928934,612,38.8324873096447
409,5,1839,59.7205002718869,742,40.3480152256661
410,1,1510,59.6834437086093,598,39.6026490066225
410,2,1839,59.8858075040783,752,40.8917890157694
410,3,1838,59.7551686615887,738,40.1523394994559
410,4,1652,59.6053268765133,642,38.861985472155
410,5,1752,59.9805936073059,690,39.3835616438356
411,1,1569,59.6271510516252,613,39.0694710006374
411,2,1854,59.0480043149946,737,39.7518878101402
411,3,1791,59.5125628140704,706,39.4193188163037
411,4,1676,59.5202863961814,637,38.0071599045346
411,5,1701,59.6002351557907,698,41.0346854791299
412,1,1532,59.6462140992167,607,39.621409921671
412,2,1856,59.6470905172414,774,41.7025862068966
412,3,1921,59.6199895887559,772,40.1874023945862
412,4,1563,59.4888035828535,625,39.9872040946897
412,5,1719,59.65154159395,702,40.8376963350785
413,1,1545,59.4899676375405,598,38.705501618123
413,2,1822,59.6432491767289,709,38.9132821075741
413,3,1908,59.9124737945493,735,38.5220125786164
413,4,1599,59.8186366479049,626,39.1494684177611
413,5,1717,59.4927198602213,691,40.2446126965638
414,1,1531,59.4977139124755,600,39.1900718484651
414,2,1837,59.7729994556342,699,38.0511703864997
414,3,1882,59.480340063762,716,38.0446333687566
414,4,1616,59.2778465346535,647,40.0371287128713
414,5,1725,59.6255072463768,702,40.6956521739131
415,1,1528,59.6511780104712,609,39.8560209424084
415,2,1878,59.4430244941427,730,38.8711395101172
415,3,1848,59.3787878787879,721,39.0151515151515
415,4,1616,59.6008663366337,666,41.2128712871287
415,5,1721,59.5078442765834,694,40.3253922138292
416,1,1512,59.5681216931217,607,40.1455026455027
416,2,1853,59.7058823529412,751,40.5288720992984
416,3,1857,59.6478190630049,716,38.5568120624663
416,4,1669,59.6387058118634,639,38.2863990413421
416,5,1700,59.4135294117647,657,38.6470588235294
417,1,1537,59.8353936239428,595,38.711776187378
417,2,1867,59.7129084092126,713,38.1896089983931
417,3,1807,59.9734366353071,711,39.3469839513005
417,4,1630,59.8110429447853,619,37.9754601226994
417,5,1750,59.4868571428571,686,39.2
418,1,1520,59.5875,571,37.5657894736842
418,2,1822,59.53951701427,672,36.8825466520307
418,3,1855,59.7256064690027,686,36.9811320754717
418,4,1656,59.1280193236715,628,37.9227053140097
418,5,1738,59.2255466052934,652,37.5143843498274
419,1,1496,59.5802139037433,585,39.1042780748663
419,2,1881,59.3604465709729,735,39.0749601275917
419,3,1833,59.784506273868,732,39.9345335515548
419,4,1623,59.6296980899569,639,39.3715341959335
419,5,1758,59.4510807736064,709,40.3299203640501
420,1,1554,59.1949806949807,593,38.1595881595882
420,2,1903,60.132422490804,749,39.3589069889648
420,3,1812,59.6683222958057,737,40.673289183223
420,4,1568,59.547193877551,621,39.6045918367347
420,5,1754,59.6681870011403,719,40.9920182440137
421,1,1506,59.4428950863214,588,39.0438247011952
421,2,1881,59.7134502923977,760,40.4040404040404
421,3,1821,59.6441515650741,699,38.3855024711697
421,4,1668,59.7817745803357,650,38.968824940048
421,5,1715,59.3131195335277,709,41.3411078717201
422,1,1505,59.6611295681063,576,38.2724252491694
422,2,1904,59.4485294117647,756,39.7058823529412
422,3,1782,59.5622895622896,689,38.6644219977553
422,4,1627,59.4499078057775,652,40.0737553779963
422,5,1773,59.4935138183869,702,39.5939086294416
423,1,1512,59.593253968254,579,38.2936507936508
423,2,1780,59.4876404494382,657,36.9101123595506
423,3,1892,59.696088794926,726,38.3720930232558
423,4,1644,59.7214111922141,628,38.1995133819951
423,5,1763,59.3964832671583,670,38.0034032898469
424,1,1519,59.5806451612903,601,39.5655036208032
424,2,1921,59.693909422176,749,38.9901093180635
424,3,1739,59.4180563542266,676,38.8729154686602
424,4,1660,59.6939759036145,674,40.6024096385542
424,5,1752,59.3607305936073,682,38.9269406392694
425,1,1508,59.5132625994695,598,39.6551724137931
425,2,1758,59.3196814562002,696,39.5904436860068
425,3,1908,59.5345911949686,773,40.5136268343816
425,4,1677,59.3846153846154,653,38.9385807990459
425,5,1740,59.4540229885058,673,38.6781609195402
426,1,1559,59.6497754971135,619,39.7049390635022
426,2,1914,59.6368861024034,722,37.7220480668757
426,3,1782,59.807519640853,711,39.8989898989899
426,4,1583,59.4181933038535,627,39.6083385975995
426,5,1753,59.655447803765,700,39.9315459212778
427,1,1504,59.813164893617,556,36.968085106383
427,2,1864,59.5912017167382,743,39.8605150214592
427,3,1796,59.804008908686,668,37.1937639198218
427,4,1666,59.453181272509,618,37.0948379351741
427,5,1761,59.7694491766042,662,37.5922771152754
428,1,1556,59.4305912596401,612,39.3316195372751
428,2,1706,59.5609613130129,641,37.5732708089097
428,3,1904,59.0267857142857,751,39.4432773109244
428,4,1651,59.4385221078135,615,37.2501514233798
428,5,1774,59.3297632468997,717,40.4171364148816
429,1,1609,59.6426351771287,622,38.6575512740833
429,2,1837,59.5955362003266,702,38.2144801306478
429,3,1857,59.7646742057081,745,40.1184706515886
429,4,1573,59.8645899554991,609,38.7158296249205
429,5,1715,59.7078717201166,667,38.8921282798834
430,1,1544,59.1774611398964,626,40.5440414507772
430,2,1795,59.3047353760446,703,39.1643454038997
430,3,1813,59.8041919470491,680,37.5068946497518
430,4,1635,59.4837920489297,629,38.4709480122324
430,5,1804,59.6108647450111,729,40.410199556541
431,1,1493,59.3469524447421,573,38.3791024782317
431,2,1814,59.5457552370452,718,39.5810363836825
431,3,1874,59.8847385272145,735,39.2209178228389
431,4,1661,60.2937989163155,639,38.4708007224564
431,5,1749,59.6346483704974,700,40.0228702115495
432,1,1527,59.7301899148658,639,41.8467583497053
432,2,1807,59.7902600996126,738,40.8411732152739
432,3,1851,59.1437061048082,745,40.2485143165856
432,4,1665,59.9015015015015,650,39.039039039039
432,5,1741,59.6220562894888,665,38.1964388282596
433,1,1505,59.6152823920266,577,38.3388704318937
433,2,1872,59.6623931623932,745,39.7970085470086
433,3,1816,59.6916299559471,713,39.2621145374449
433,4,1648,59.6875,632,38.3495145631068
433,5,1750,59.632,693,39.6
434,1,1586,59.5725094577554,586,36.9482976040353
434,2,1850,59.365945945946,687,37.1351351351351
434,3,1850,59.5405405405406,738,39.8918918918919
434,4,1591,59.7869264613451,640,40.2262727844123
434,5,1714,59.6966161026838,654,38.1563593932322
435,1,1513,59.0693985459352,604,39.920687376074
435,2,1874,58.9754535752401,758,40.4482390608324
435,3,1847,59.7200866269627,730,39.5235517054683
435,4,1649,59.833232261977,640,38.8114008489994
435,5,1708,59.5456674473068,672,39.344262295082
436,1,1522,59.3810775295664,573,37.6478318002628
436,2,1849,59.3677663601947,707,38.236884802596
436,3,1872,59.4423076923077,780,41.6666666666667
436,4,1608,60.0584577114428,633,39.365671641791
436,5,1740,59.6149425287356,660,37.9310344827586
437,1,1509,59.4307488402916,593,39.297548045063
437,2,1831,59.4516657564173,706,38.5581649371928
437,3,1828,59.6805251641138,711,38.8949671772429
437,4,1604,59.9781795511222,628,39.1521197007481
437,5,1819,59.4491478834525,695,38.2078064870808
438,1,1612,59.3163771712159,633,39.2679900744417
438,2,1877,59.5290356952584,750,39.957378795951
438,3,1796,59.2126948775056,690,38.4187082405345
438,4,1587,59.4265910522999,639,40.2646502835539
